integrationSite;gene;Bcells;Monocytes;Neutrophils;NKcells;Tcells;cellCount;key;Bcells_corrected;Monocytes_corrected;Neutrophils_corrected;NKcells_corrected;Tcells_corrected;Bcells_corrected_prop;Monocytes_corrected_prop;Neutrophils_corrected_prop;NKcells_corrected_prop;Tcells_corrected_prop;Bcells_transf_logCLR;Monocytes_transf_logCLR;Neutrophils_transf_logCLR;NKcells_transf_logCLR;Tcells_transf_logCLR;cluster_num;cluster
chr12+57705452;OS9;0;1;5;1;1;8;p1204|m24|Blood;0.00374545761502612;0.469599849417567;12.3214187601973;0.850284740137466;0.649012573648573;0.000262028930420048;0.032852793681245;0.861995652023817;0.0594851748199947;0.0454043505445229;-3.0289;0.0167;11.5368;0.5228;0.2051;3;GMBT
chr12+5889275;ANO2;17;7;16;3;0;43;p1204|m24|Blood;3.88689654871216;3.27037501257687;39.6014416233933;2.54628205541885;0.0565854231967771;0.0787433566041008;0.0662534499226137;0.802272558764277;0.0515842892630887;0.00114634544591985;0.2508;0.1076;7.964;0.0061;-2.4145;7;GMBKT
chr12+61068486;FAM19A2;1;1;2;0;0;4;p1204|m24|Blood;0.229254170307288;0.468759694689792;4.93879911289193;0.000522821102928563;0.00789206926903761;0.0406102597906133;0.0830364523149345;0.874862667751503;9.26129316883748e-05;0.00139800721126051;1.2846;3.4175;17.669;-3.1791;-1.379;3;GMBT
chr12+61797976;FAM19A2;0;2;7;0;2;11;p1204|m24|Blood;0.00692905214664732;0.935133366786253;17.2073102429889;0.00116532550649354;1.29580014879057;0.000356316551636111;0.0480878898760154;0.884861207413659;5.99251899422194e-05;0.0666346609687472;-2.0827;2.7916;21.0058;-3.2227;3.9881;3;GMBT
chr12+65078874;WIF1;0;0;6;0;0;6;p1204|m24|Blood;0.00106047521354539;4.64142068087305e-05;14.7528994647237;0.000924767022059465;0.00425373449970702;7.18518823306348e-05;3.14476763199512e-06;0.999574136986318;6.26570526152372e-05;0.000288209311103931;-0.8637;-3.0026;64.1237;-0.9643;-0.018;6;GB
chr12+6518018;NCAPD2;5;0;0;0;0;5;p1204|m24|Blood;1.14086302151343;0.000501079472376071;0.0486787514458133;0.000998361931280888;2.29612782948621e-05;0.957851847822776;0.000420698970402934;0.0408699652305533;0.000838210024026146;1.92779522417431e-05;33.0383;-1.1943;6.7268;-0.6888;-3.2504;5;B
chr12+6575515;CHD4;3;0;1;1;0;5;p1204|m24|Blood;0.686563912389874;0.000327963567114202;2.50295720603498;0.850224675216602;0.000739967843315777;0.169907340230354;8.11627532051088e-05;0.619419101285804;0.210409272257579;0.000183123473058951;6.731;-3.2411;15.1161;7.8861;-2.7437;4;K
chr12+68518889;LOC100507195;3;0;0;0;0;3;p1204|m24|Blood;0.686372874731658;0.00030146244679536;0.0292864033088633;0.000600640511502323;1.38141023887788e-05;0.957851847822776;0.000420698970402934;0.0408699652305533;0.000838210024026146;1.92779522417431e-05;33.0383;-1.1943;6.7268;-0.6888;-3.2504;5;B
chr12+6880207;LOC105369632;9;3;0;1;0;13;p1204|m24|Blood;2.05636936947437;1.40284750022096;0.136695516529015;0.851312055923905;0.0194119419521023;0.460384323379068;0.314072465180869;0.0306036813329159;0.190593543489296;0.00434598661785007;2.9847;1.8095;-0.4689;0.7152;-1.8771;7;GMBKT
chr12+7003792;LPCAT3;0;1;2;0;0;3;p1204|m24|Blood;0.000463212063402566;0.468659207207527;4.92903697845564;0.000322607599094455;0.00788746456824135;8.56789507232209e-05;0.0866864926300946;0.91170923591213;5.96717632583084e-05;0.00145892074379373;-2.4172;10.1534;30.6857;-2.6495;-0.4108;1;GM
chr12+7008785;LPCAT3;1;0;0;0;3;4;p1204|m24|Blood;0.236988189756169;0.00279127172085766;0.0129893403398717;0.000289566480663741;1.91323273015047;0.109398127484321;0.00128850260376243;0.0059961195192915;0.000133669238114486;0.88318358115451;5.7257;-1.2426;-0.1704;-2.7891;20.0828;2;BT
chr12+7099815;C1RL;63;31;46;13;74;227;p1204|m24|Blood;14.6062197852527;14.5452168354283;114.227060296784;11.0411640093482;47.4580301053672;0.0723518270422678;0.072049649275559;0.565823096711442;0.0546923434327778;0.235083083537953;-0.2152;-0.2176;2.1507;-0.3919;0.346;7;GMBKT
chr12+7103276;C1RL;22;23;51;5;7;108;p1204|m24|Blood;5.05794085649513;10.747726951032;125.840037211878;4.25204922665586;4.64999405063747;0.033596921333735;0.0713908183458872;0.835881231274701;0.0282438580102569;0.0308871710354198;-0.3081;1e-04;6.1109;-0.4225;-0.3627;7;GMBKT
chr12+7205088;PEX5;0;1;1;3;0;5;p1204|m24|Blood;0.000329205450076454;0.468707589045666;2.51464160800607;2.54048801077713;0.00722993900082742;5.95157947668624e-05;0.0847358531544187;0.454612442836365;0.459285115182547;0.00130707303190226;-3.5924;2.6003;10.8403;10.9077;-1.6114;4;K
chr12+7809372;SLC2A14;12;10;13;0;2;37;p1204|m24|Blood;2.75126326806302;4.66951215122163;32.1680641142851;0.0046042737231646;1.35164432071937;0.0671939759773227;0.114043280029651;0.785639147086792;0.000112449964908358;0.0330111469413264;0.6775;1.8282;10.7718;-3.5454;0.0126;3;GMBT
chr12+9537893;KLRB1;0;1;0;2;0;3;p1204|m24|Blood;0.000138303904138833;0.468681266643625;0.0411122740920688;1.69895416566125;0.00650394905029067;6.24286950272743e-05;0.211557005873966;0.0185575789573885;0.766887183220183;0.00293580325343485;-3.461;7.3457;0.0766;15.9852;-0.889;7;GMBKT
chr13-44503729;TSC22D1;1;0;1;1;0;3;p1204|m24|Blood;0.228981995902102;0.000126988602583963;2.4834329371624;0.849824248208934;0.000730758441723258;0.0642648798247013;3.56399517438663e-05;0.696987196005053;0.238507193406653;0.000205090811848409;3.6477;-3.5607;18.4354;10.3767;-2.4865;4;K
chr13-46017380;ZC3H13;1;0;1;0;1;3;p1204|m24|Blood;0.231705420268369;0.00100689287085217;2.46965653599784;0.000384183500095857;0.63969460429025;0.0693220793374543;0.000301244172003775;0.738876656948352;0.000114940768510894;0.191385078773679;2.862;-2.4255;16.4684;-3.0357;7.3294;3;GMBT
chr13-47947468;SUCLA2;2;0;0;0;3;5;p1204|m24|Blood;0.465779148000054;0.00289175920312278;0.0227514747761594;0.000489779984497848;1.91323733485127;0.193659125396088;0.00120231994183815;0.00945948466250723;0.000203638062892313;0.795475431936674;7.3393;-1.4782;-0.0729;-2.6849;16.9906;2;BT
chr13-48363292;RB1;2;2;1;0;0;5;p1204|m24|Blood;0.457977165227244;0.93349068026075;2.50105102484467;0.000583136028801114;0.0136019759628513;0.117228530059953;0.238945843986204;0.640194659273021;0.000149265475817846;0.00348170120500369;2.4168;5.138;10.5771;-3.2794;-1.179;3;GMBT
chr13+41930178;VWA8;3;0;0;0;0;3;p1204|m24|Blood;0.686372874731658;0.00030146244679536;0.0292864033088633;0.000600640511502323;1.38141023887788e-05;0.957851847822776;0.000420698970402934;0.0408699652305533;0.000838210024026146;1.92779522417431e-05;33.0383;-1.1943;6.7268;-0.6888;-3.2504;5;B
chr13+46600430;LRCH1;6;1;2;3;2;14;p1204|m24|Blood;1.37563536338743;0.471114231076346;5.03405471955733;2.54190039836776;1.28592854840887;0.12846040478605;0.0439938710760602;0.47009311057332;0.237369264262058;0.120083349302512;-0.0206;-0.6402;1.3061;0.2112;-0.0402;7;GMBKT
chr13+46842466;HTR2A;4;0;0;0;2;6;p1204|m24|Blood;0.920639265286661;0.00219928930396501;0.0412041859603605;0.000860538333840108;1.27798050648219;0.410471229625485;0.000980563200961893;0.0183710748765425;0.000383674954295188;0.569793457342716;9.9739;-1.8375;0.0027;-2.4715;12.153;2;BT
chr14_KI270846v1_alt-1198102;MIR7641-2;3;0;0;0;2;5;p1204|m24|Blood;0.691848307042775;0.00209880182169989;0.0314420515240727;0.000660324830006;1.27797590178139;0.34522931272766;0.00104729303097394;0.015689447712607;0.000329499234036409;0.637704447294723;9.278;-1.7484;-0.002;-2.5302;13.3931;2;BT
chr14-102124705;HSP90AA1;4;0;2;0;0;6;p1204|m24|Blood;0.915517324713392;0.000417421331330056;4.95668169265305;0.00110910968935625;0.00143633030308738;0.155828442452635;7.10484817182798e-05;0.843667254621769;0.000188779426381271;0.000244475017496469;14.711;-2.4987;30.5201;-1.8387;-1.656;6;GB
chr14-102658464;RCOR1;3;0;0;0;0;3;p1204|m24|Blood;0.686372874731658;0.00030146244679536;0.0292864033088633;0.000600640511502323;1.38141023887788e-05;0.957851847822776;0.000420698970402934;0.0408699652305533;0.000838210024026146;1.92779522417431e-05;33.0383;-1.1943;6.7268;-0.6888;-3.2504;5;B
chr14-104766389;AKT1;1;2;3;0;2;8;p1204|m24|Blood;0.235015131032323;0.935203003555659;7.4110776935315;0.000750862517490505;1.29297737044096;0.023798942623201;0.0947038708737662;0.750487051747246;7.60365253640246e-05;0.130934098230422;-0.0216;1.4955;10.843;-3.7389;2.3927;3;GMBT
chr14-105017381;CDCA4;11;3;2;3;0;19;p1204|m24|Blood;2.5143332251663;1.40310129870785;5.1034199220417;2.54287036275255;0.0208732950451586;0.217041040410396;0.12111782265956;0.440534913369653;0.219504409215319;0.00180181434507145;0.8669;0.1209;2.6863;0.8881;-2.4987;7;GMBKT
chr14-105433241;MTA1;4;0;1;0;0;5;p1204|m24|Blood;0.915340578844468;0.000409685630195268;2.4978651151991;0.000954981852346342;0.000727374553136209;0.268011942026254;0.00011995605123013;0.731375507561646;0.000279618916458703;0.000212975444410663;17.1574;-2.3079;26.4818;-1.7277;-1.9189;6;GB
chr14-106706129;MIR7641-2;1;0;1;1;2;5;p1204|m24|Blood;0.234457428213219;0.00192432797748849;2.48558858537761;0.849883932527438;1.27869284612073;0.0483362850421615;0.00039672390140653;0.512434684948835;0.175214034925096;0.263618271182501;-0.0106;-3.1542;5.0738;1.3908;2.5212;7;GMBKT
chr14-106706423;MIR7641-2;1;0;1;0;1;3;p1204|m24|Blood;0.231705420268369;0.00100689287085217;2.46965653599784;0.000384183500095857;0.63969460429025;0.0693220793374543;0.000301244172003775;0.738876656948352;0.000114940768510894;0.191385078773679;2.862;-2.4255;16.4684;-3.0357;7.3294;3;GMBT
chr14-106753100;MIR5195;1;0;1;1;0;3;p1204|m24|Blood;0.228981995902102;0.000126988602583963;2.4834329371624;0.849824248208934;0.000730758441723258;0.0642648798247013;3.56399517438663e-05;0.696987196005053;0.238507193406653;0.000205090811848409;3.6477;-3.5607;18.4354;10.3767;-2.4865;4;K
chr14-23317373;BCL2L2-PABPN1;2;0;2;1;5;10;p1204|m24|Blood;0.471622363838312;0.00472333539948094;4.95739450317143;0.850327626845111;3.19263453202115;0.0497665058855806;0.000498415505670183;0.523113875922575;0.0897282192083812;0.336892983477794;-0.0024;-3.0026;5.3007;0.2908;3.4681;7;GMBKT
chr14-35296845;PSMA6;14;7;25;2;0;48;p1204|m24|Blood;3.20518989671232;3.27012585058665;61.6576519555235;1.70568971889425;0.0629267989196456;0.0458528934994592;0.0467818560487109;0.882063727782022;0.0244013027445907;0.000900219925216921;0.1004;0.1136;10.7172;-0.0745;-2.3368;3;GMBT
chr14-44983582;TOGARAM1;2;0;0;0;2;4;p1204|m24|Blood;0.463057348798889;0.00199831433943477;0.021679917087785;0.000460111326171893;1.2779712970806;0.262330619018389;0.00113208231986168;0.0122820771221062;0.000260661642289293;0.723994559897354;8.3013;-1.6151;-0.0275;-2.6123;15.1817;2;BT
chr14-50442973;MAP4K5;0;1;1;0;1;3;p1204|m24|Blood;0.00302418235003683;0.469550141193844;2.47129822510929;0.000198321921336383;0.646159552657793;0.000842336561594322;0.130785516761096;0.688339725806337;5.52393295018186e-05;0.179977181541471;-1.8375;4.6957;14.6511;-3.5607;6.1813;3;GMBT
chr14-52543373;TXNDC16;4;3;4;0;1;12;p1204|m24|Blood;0.918936755802901;1.40325726782139;9.90950667373444;0.00149014063182553;0.661188649522139;0.0712664581256373;0.108827048961941;0.76851365227238;0.000115565129230812;0.051277275510811;0.6247;1.4732;10.0392;-3.5764;0.2128;3;GMBT
chr14-59802108;RTN1;3;1;4;2;1;11;p1204|m24|Blood;0.689955878267052;0.469912341582412;9.90674281132434;1.70020115968005;0.648334629991987;0.0514311089905425;0.0350284903965578;0.738474423248967;0.126737424672692;0.0483285526912413;-0.2351;-0.4861;4.1631;0.0772;-0.273;7;GMBKT
chr14-67998911;RAD51B;3;0;0;0;0;3;p1204|m24|Blood;0.686372874731658;0.00030146244679536;0.0292864033088633;0.000600640511502323;1.38141023887788e-05;0.957851847822776;0.000420698970402934;0.0408699652305533;0.000838210024026146;1.92779522417431e-05;33.0383;-1.1943;6.7268;-0.6888;-3.2504;5;B
chr14-68121994;RAD51B;3;0;0;0;0;3;p1204|m24|Blood;0.686372874731658;0.00030146244679536;0.0292864033088633;0.000600640511502323;1.38141023887788e-05;0.957851847822776;0.000420698970402934;0.0408699652305533;0.000838210024026146;1.92779522417431e-05;33.0383;-1.1943;6.7268;-0.6888;-3.2504;5;B
chr14-73123144;RBM25;0;0;1;2;0;3;p1204|m24|Blood;0.000205329447508961;4.5266539502897e-05;2.48852502799828;1.69909394157319;0.000743351731902826;4.90208695726863e-05;1.08070476782514e-05;0.594116734379005;0.405645968038587;0.000177469665156765;-2.3541;-3.2994;33.2118;28.9592;-1.4636;4;K
chr14-73449347;NUMB;7;2;8;3;2;22;p1204|m24|Blood;1.60559347527237;0.935899274463568;19.7787510477657;2.5430377732975;1.29659270540294;0.0613761923440511;0.0357761380877494;0.756072098777578;0.0972113912493431;0.0495641795412782;-0.1347;-0.4689;4.2751;3e-04;-0.2552;7;GMBKT
chr14-75161308;TMED10;1;0;0;0;2;3;p1204|m24|Blood;0.234266390555003;0.00189782685716965;0.0119177826514972;0.000259897822337785;1.2779666923798;0.153485600519489;0.00124340966779145;0.00780823925614001;0.000170278686757914;0.837292471869821;6.658;-1.379;-0.1123;-2.735;18.2917;2;BT
chr14-81190384;GTF2A1;4;7;12;2;9;34;p1204|m24|Blood;0.942684103292171;3.27709943921942;29.634506535047;1.70195669484929;5.79707221175526;0.0227958511299464;0.0792463463567322;0.716617366223881;0.0411564715156498;0.140183964773791;-0.7811;-0.0258;4.1117;-0.3648;0.1569;7;GMBKT
chr14-88865130;TTC8;2;2;3;1;0;8;p1204|m24|Blood;0.458344948754385;0.933524917082204;7.43353840502474;0.850361298570911;0.0150370854537295;0.0472968830229725;0.096330981550595;0.767071170620957;0.0877492791729748;0.00155168563250078;-0.0171;0.3268;7.0037;0.2288;-2.3008;7;GMBKT
chr14-96345350;ATG2B;2;1;1;1;0;5;p1204|m24|Blood;0.457882674471542;0.468871211890106;2.50459889514643;0.850038813637843;0.00720491621085853;0.106767487512292;0.109329756401301;0.584013648407799;0.198209090406809;0.00168001727179951;0.1311;0.1488;4.249;0.9618;-2.4539;7;GMBKT
chr14+103341977;EIF5;5;4;12;1;2;24;p1204|m24|Blood;1.14890859766454;1.86897385977857;29.5876362854948;0.852432814675037;1.3122688976209;0.0330428908020224;0.0537521429346371;0.850947618338758;0.0245161751497242;0.0377411727748585;-0.2903;-0.042;6.4243;-0.4891;-0.2098;7;GMBKT
chr14+103424736;MARK3;4;0;0;0;0;4;p1204|m24|Blood;0.915163832975543;0.00040194992906048;0.0390485377451511;0.000800854015336431;1.84188031850384e-05;0.957851847822776;0.000420698970402934;0.0408699652305533;0.000838210024026146;1.92779522417431e-05;33.0383;-1.1943;6.7268;-0.6888;-3.2504;5;B
chr14+103455820;MARK3;11;4;10;1;11;37;p1204|m24|Blood;2.54590846688125;1.87763889080943;24.7382638213346;0.853594072455436;7.05427799674363;0.0686789916664097;0.0506516033125094;0.667344893553132;0.0230267430865173;0.190297768381431;-0.1034;-0.2714;3.5899;-0.819;0.4096;7;GMBKT
chr14+22441860;DAD1;5;1;1;0;0;7;p1204|m24|Blood;1.14114948770791;0.469152550978768;2.5188991524475;0.00116684169336543;0.00720147009658504;0.275801889708784;0.11338843991556;0.608787151652034;0.000282011381933475;0.0017405073416883;5.8063;2.3127;10.249;-2.8901;-1.6809;3;GMBT
chr14+50623620;ATL1;2;1;2;0;0;5;p1204|m24|Blood;0.458045128551174;0.468860182172057;4.94856124732822;0.000723034606762671;0.00789667396983387;0.0778447337098039;0.0796827512253221;0.841007596267629;0.000122879674770135;0.0013420391224752;2.63;2.7062;16.0128;-3.1072;-1.5252;3;GMBT
chr14+56287412;PELI2;0;0;1;1;1;3;p1204|m24|Blood;0.00292875381377509;0.000925170807771107;2.47474862683372;0.849653876864351;0.639707197580429;0.000738099965095008;0.000233160103014113;0.623682286470652;0.214128443950044;0.161218009511195;-2.1478;-2.8956;11.6321;5.4827;4.2342;3;GMBT
chr14+74174167;LIN52;5;0;2;0;2;9;p1204|m24|Blood;1.1466919455624;0.00231389024955018;4.96846755456892;0.00136630192380439;1.2794029604572;0.154995179177358;0.000312762146114032;0.671574019367169;0.000184679252618772;0.17293336005674;5.1642;-2.5465;13.9781;-2.8793;5.674;3;GMBT
chr14+75041492;MLH3;2;0;1;1;0;4;p1204|m24|Blood;0.457772954145988;0.000227476084849083;2.49319507159869;0.850024461712768;0.000735363142519517;0.120404611525289;5.98313407978506e-05;0.655766535208786;0.223575604833306;0.000193417091820679;5.5009;-3.3637;16.3244;8.787;-2.6457;4;K
chr14+81198095;GTF2A1;2;1;1;0;2;6;p1204|m24|Blood;0.463343814993367;0.470649785845827;2.49190031808947;0.000628591088256437;1.28514980589889;0.0983395669151721;0.0998901779005287;0.528878103358748;0.000133411461177613;0.272758740364374;0.6036;0.6282;6.0479;-3.6797;3.2295;7;GMBKT
chr14+91978489;TRIP11;7;2;1;0;2;12;p1204|m24|Blood;1.60431561905179;0.93578909910803;2.5518854245057;0.00164118227858568;1.29158702492015;0.251254621400049;0.146555536214032;0.399655154245422;0.000257028372196633;0.202277659768301;2.0602;0.8033;3.6081;-3.4743;1.4848;7;GMBKT
chr15-41797746;MAPKBP1;0;1;2;0;0;3;p1204|m24|Blood;0.000463212063402566;0.468659207207527;4.92903697845564;0.000322607599094455;0.00788746456824135;8.56789507232209e-05;0.0866864926300946;0.91170923591213;5.96717632583084e-05;0.00145892074379373;-2.4172;10.1534;30.6857;-2.6495;-0.4108;1;GM
chr15-42183657;VPS39;6;1;1;2;1;11;p1204|m24|Blood;1.37270674568594;0.470189238986853;2.55944756153573;1.70033671109263;0.646221514618835;0.20339705511752;0.069669000213214;0.379239118901503;0.251942726173196;0.0957520995945675;0.039;-0.3944;0.6733;0.1694;-0.1954;7;GMBKT
chr15-42243190;TMEM87A;4;3;4;4;5;20;p1204|m24|Blood;0.929928734515633;1.4069216047059;9.97308713602218;3.39139877365105;3.21346644698483;0.0491640726825138;0.0743820396821999;0.527263609162295;0.179298659794629;0.169891618678362;-0.5253;-0.2508;1.712;0.0528;0.0309;7;GMBKT
chr15-42531376;SNAP23;3;0;5;0;9;17;p1204|m24|Blood;0.71186421556752;0.00841771849201117;12.3330571747086;0.00163951212796666;5.74695797527;0.0378612177488502;0.000447704865344968;0.655946110212042;8.71991094949747e-05;0.305657768064267;1.2411;-2.144;15.7309;-3.1876;10.2567;3;GMBT
chr15-42868333;TTBK2;4;0;1;0;0;5;p1204|m24|Blood;0.915340578844468;0.000409685630195268;2.4978651151991;0.000954981852346342;0.000727374553136209;0.268011942026254;0.00011995605123013;0.731375507561646;0.000279618916458703;0.000212975444410663;17.1574;-2.3079;26.4818;-1.7277;-1.9189;6;GB
chr15-42878733;TTBK2;6;1;1;0;3;11;p1204|m24|Blood;1.37813767746408;0.471943822699626;2.53188849278737;0.00145640817402917;1.92043420024705;0.218618044498652;0.0748658405607664;0.401640939242257;0.000231034324222233;0.304644141374102;1.9511;0.1058;4.0202;-3.4743;2.9882;7;GMBKT
chr15-43341702;ADAL;16;12;25;3;4;60;p1204|m24|Blood;3.6711758729056;5.60914118323461;61.7528862707158;2.5476578670223;2.64739932427627;0.0481602997097286;0.0735834865587512;0.810104885654693;0.0334214351699073;0.0347298929069195;-0.1703;-0.007;5.3443;-0.3959;-0.3703;7;GMBKT
chr15-52385454;MYO5A;2;1;2;0;1;6;p1204|m24|Blood;0.460782844706733;0.469758851859509;4.94963907143582;0.000752876766014509;0.646877717809336;0.0705876470861743;0.0719626879159743;0.758238680089788;0.000115333719710498;0.0990956511883526;0.5429;0.5717;9.6781;-3.6089;1.1579;3;GMBT
chr15-56113072;RFX7;4;2;5;0;1;12;p1204|m24|Blood;0.919003781346271;0.934621267717271;12.3569194276407;0.00162991654376081;0.655428052203751;0.0618125070748991;0.0628629445229207;0.831130605824134;0.000109628741402043;0.0440843138366441;0.6585;0.6861;11.629;-3.516;0.2241;3;GMBT
chr15-56971408;TCF12;3;2;0;1;4;10;p1204|m24|Blood;0.697540617059339;0.937191651387109;0.0711558371103635;0.850218323699797;2.56512399219385;0.136205669273865;0.183001266153081;0.0138942854069453;0.166018369362688;0.50088040980342;0.0095;0.1543;-1.3419;0.0872;1.959;7;GMBKT
chr15-64216616;CSNK1G1;1;1;2;0;4;8;p1204|m24|Blood;0.24018911797513;0.472349148615837;4.94310414290312;0.000642016239010034;2.56010123855821;0.0292329410751737;0.0574886778585239;0.601615399382482;7.81385228544296e-05;0.311584843160966;-8e-04;0.4196;8.975;-3.76;5.4657;3;GMBT
chr15-64403925;TRIP4;2;1;0;1;1;5;p1204|m24|Blood;0.460443644758177;0.469762145876424;0.0468601418000841;0.849914527960084;0.64547700430041;0.186229147046193;0.189998069768347;0.0189528606535042;0.343752942202736;0.26106698032922;0.0691;0.08;-1.223;0.767;0.3608;7;GMBKT
chr15-68109928;PIAS1;7;0;0;0;3;10;p1204|m24|Blood;1.60664216951349;0.00339283867549885;0.0714302262219727;0.00148814191577874;1.91326029612956;0.446759374121425;0.000943447465728993;0.0198626201688356;0.000413807980092101;0.532020750263919;10.3467;-1.8823;0.0107;-2.4396;11.5008;2;BT
chr15-72598148;LOC102723640;2;1;0;0;0;3;p1204|m24|Blood;0.457691636813326;0.468844710769787;0.0309280924203144;0.000414778932742849;0.00647876246993153;0.474607610076477;0.486172894101191;0.0320711737929716;0.000430108881494476;0.00671821314786553;7.7666;7.9014;0.0085;-2.7307;-0.8183;7;GMBKT
chr15-73611315;NPTN;0;6;4;0;0;10;p1204|m24|Blood;0.00136249208734067;2.79987685158979;9.90339684537024;0.000702254900408608;0.0414872554337275;0.000106888736025219;0.219652870261311;0.776930435775141;5.50925318169748e-05;0.00325471269570592;-2.4956;14.2392;25.3693;-2.9179;-0.1322;1;GM
chr15-73959845;LOXL1;1;0;4;1;0;6;p1204|m24|Blood;0.229512233508875;0.000150195705988328;9.85988266952425;0.850286631719963;0.00285762569157677;0.0209740243955542;1.37256666163063e-05;0.901047480067797;0.077703625136908;0.000261144733124545;1.7677;-3.7818;25.9065;6.9653;-1.9602;6;GB
chr15-74724791;CYP1A1;4;0;0;1;0;5;p1204|m24|Blood;0.915178124764836;0.000420715348244534;0.053902763017316;0.850270760883426;3.56167941608663e-05;0.502898181795259;0.00023118667061661;0.0296200278192997;0.467231031982787;1.95717320379333e-05;17.2133;-2.287;1.7344;16.6083;-3.7818;4;K
chr15-75096034;PPCDC;2;0;0;1;0;3;p1204|m24|Blood;0.457596208277064;0.000219740383714294;0.0343784941447405;0.849870333875758;2.64073925683471e-05;0.340957614286725;0.000163729846616892;0.0256156172938909;0.633243362269933;1.9676302833753e-05;15.0092;-2.4396;1.6528;20.1895;-3.7185;4;K
chr15-75173563;C15ORF39;3;0;0;0;0;3;p1204|m24|Blood;0.686372874731658;0.00030146244679536;0.0292864033088633;0.000600640511502323;1.38141023887788e-05;0.957851847822776;0.000420698970402934;0.0408699652305533;0.000838210024026146;1.92779522417431e-05;33.0383;-1.1943;6.7268;-0.6888;-3.2504;5;B
chr15-75894166;UBE2Q2;4;4;5;1;1;15;p1204|m24|Blood;0.919236576006111;1.86792200273154;12.394483831431;0.851128404595973;0.668329061006034;0.0550404813361848;0.111844250775451;0.742135782890111;0.050962416303537;0.0400170686947165;-0.211;0.0159;4.0744;-0.2568;-0.4131;7;GMBKT
chr15-76638942;SCAPER;14;4;1;2;3;24;p1204|m24|Blood;3.20882121240929;1.87070545678103;2.67371055231056;1.70204074038405;1.93980350238965;0.281597040132575;0.164167800172907;0.234637247718946;0.14936626348133;0.170231648494243;0.1383;-0.024;0.0359;-0.0542;-0.0153;7;GMBKT
chr15-76851459;SCAPER;5;10;9;1;2;27;p1204|m24|Blood;1.14903386866941;4.66879656146042;22.2793170886874;0.852056174716376;1.34879346280497;0.0379244166781177;0.154095880904909;0.735339599305045;0.0281225247437889;0.0445175783681395;-0.3755;0.3096;4.4908;-0.5822;-0.2725;7;GMBKT
chr15-78457486;IREB2;1;0;0;0;2;3;p1204|m24|Blood;0.234266390555003;0.00189782685716965;0.0119177826514972;0.000259897822337785;1.2779666923798;0.153485600519489;0.00124340966779145;0.00780823925614001;0.000170278686757914;0.837292471869821;6.658;-1.379;-0.1123;-2.735;18.2917;2;BT
chr15-85402160;AKAP13;14;11;5;6;0;36;p1204|m24|Blood;3.20215322435479;5.13661014289594;12.6445594476015;5.09245743211585;0.0746008136155588;0.122451493801801;0.196425823814795;0.48353251213844;0.194737408235771;0.00285276200919321;0.084;0.5814;2.7666;0.5682;-2.2425;7;GMBKT
chr15-85601382;AKAP13;1;0;2;1;0;4;p1204|m24|Blood;0.229158741771027;0.000134724303718751;4.94224951461635;0.849978376045944;0.00143971419167443;0.0380475216546089;2.23684500251928e-05;0.820568065510388;0.141123006779601;0.000239037605377122;2.6419;-3.6797;22.0576;8.6212;-2.2255;4;K
chr15-85655605;AKAP13;0;2;0;1;0;3;p1204|m24|Blood;0.000232794659840279;0.933300735014269;0.0375644037903116;0.849498488052213;0.0129010088022834;0.000126967540827034;0.509027566431839;0.0204878409803812;0.463321340954621;0.00703628409233137;-3.2794;10.0927;-0.0012;9.5038;-0.5536;7;GMBKT
chr15-90726049;BLM;1;2;1;0;0;4;p1204|m24|Blood;0.229186206983358;0.933390192778485;2.49128889040838;0.000382922524967007;0.013597371262055;0.0624852387422723;0.254479140796175;0.679224038575944;0.000104399848958164;0.00370718203665073;1.1789;6.2004;12.0533;-3.3984;-1.0152;3;GMBT
chr15-91019665;VPS33B;17;9;12;2;3;43;p1204|m24|Blood;3.89459114394228;4.2062982369051;29.7773999415392;1.70440376095289;1.97984450225737;0.0937043638377825;0.101204076585612;0.716448072503117;0.0410081737055328;0.0476353133679563;-0.0132;-0.0019;3.6577;-0.4447;-0.3444;7;GMBKT
chr15-93067951;RGMA;2;0;0;0;2;4;p1204|m24|Blood;0.463057348798889;0.00199831433943477;0.021679917087785;0.000460111326171893;1.2779712970806;0.262330619018389;0.00113208231986168;0.0122820771221062;0.000260661642289293;0.723994559897354;8.3013;-1.6151;-0.0275;-2.6123;15.1817;2;BT
chr15-95870417;NR2F2-AS1;7;0;1;1;1;10;p1204|m24|Blood;1.60137369181498;0.00162722524467742;2.54295164715211;0.851052665803301;0.639739368260317;0.284095485238933;0.000288681741084257;0.451138348175319;0.150983009956436;0.113494474888227;2.5466;-3.3866;4.2364;0.9287;0.46;7;GMBKT
chr15+40482702;CHST14;7;5;8;0;3;23;p1204|m24|Blood;1.60860075841404;2.33866230718832;19.7695154005155;0.00279084404997613;1.95116067687072;0.0626628365935149;0.0911022907556247;0.770118941319447;0.000108716972652716;0.0760072143587611;0.4305;1.0617;10.0167;-3.6259;0.7212;3;GMBT
chr15+40826253;PPP1R14D;2;0;0;1;0;3;p1204|m24|Blood;0.457596208277064;0.000219740383714294;0.0343784941447405;0.849870333875758;2.64073925683471e-05;0.340957614286725;0.000163729846616892;0.0256156172938909;0.633243362269933;1.9676302833753e-05;15.0092;-2.4396;1.6528;20.1895;-3.7185;4;K
